FIPS,state,county,buildings,minimal_exposure,indirect_exposure,direct_exposure,burn_probability,wildfire_risk,population,svi,svi_socioeconomic,svi_household,svi_minority,svi_housing_transport,county_label,svi_quartile,high_high,compound_priority
12061,FL,"Indian River County, FL",75255,0.538462561,0.127991496,0.333545944,0.941,0.926,160986,0.5145,0.5975,0.5803,0.6249,0.2434,"Indian River County, FL",Q3,FALSE,0.7202500000000001
12063,FL,"Jackson County, FL",34494,0.001971357,0.108946483,0.889082159,0.553,0.526,47704,0.8085,0.7362,0.8947,0.7213,0.6223,"Jackson County, FL",Q4: Most vulnerable,FALSE,0.66725
12065,FL,"Jefferson County, FL",9670,0,0.077766287,0.922233713,0.693,0.71,14458,0.7439,0.7143,0.6325,0.776,0.6666,"Jefferson County, FL",Q3,FALSE,0.72695
12067,FL,"Lafayette County, FL",5735,0,0.106887533,0.893112467,0.732,0.73,8107,0.8409,0.9214,0.4626,0.6726,0.7906,"Lafayette County, FL",Q4: Most vulnerable,FALSE,0.78545
12069,FL,"Lake County, FL",182961,0.177239958,0.360699821,0.46206022,0.89,0.867,386829,0.6214,0.6128,0.6481,0.7086,0.4512,"Lake County, FL",Q3,FALSE,0.7442
12071,FL,"Lee County, FL",331006,0.508501356,0.279535718,0.211962925,0.911,0.905,772902,0.7086,0.6507,0.6067,0.7299,0.671,"Lee County, FL",Q3,FALSE,0.8068
12073,FL,"Leon County, FL",105806,0.152221991,0.173761412,0.674016596,0.787,0.789,294128,0.6952,0.6659,0.1021,0.8323,0.937,"Leon County, FL",Q3,FALSE,0.7421
12075,FL,"Levy County, FL",30479,0.033301618,0.099937662,0.86676072,0.819,0.82,43268,0.7582,0.7184,0.9119,0.5616,0.5224,"Levy County, FL",Q4: Most vulnerable,TRUE,0.7890999999999999
12077,FL,"Liberty County, FL",5499,7.27405e-4,0.070558283,0.928714312,0.867,0.843,7704,0.8266,0.8454,0.6077,0.636,0.8132,"Liberty County, FL",Q4: Most vulnerable,TRUE,0.8348
12079,FL,"Madison County, FL",13485,3.70782e-4,0.12962551,0.870003708,0.673,0.68,17986,0.8638,0.8011,0.5822,0.8403,0.9338,"Madison County, FL",Q4: Most vulnerable,FALSE,0.7719
12081,FL,"Manatee County, FL",169956,0.667272706,0.114306056,0.218421238,0.933,0.911,405069,0.6332,0.6516,0.4906,0.6685,0.5622,"Manatee County, FL",Q3,FALSE,0.7721
12083,FL,"Marion County, FL",192193,0.152700671,0.240128413,0.607170917,0.806,0.804,378225,0.8196,0.7926,0.7891,0.6936,0.7143,"Marion County, FL",Q4: Most vulnerable,TRUE,0.8118000000000001
12085,FL,"Martin County, FL",68351,0.386358649,0.351333558,0.262307794,0.909,0.892,159399,0.4642,0.4022,0.384,0.5797,0.5415,"Martin County, FL",Q2,FALSE,0.6781
12086,FL,"Miami-Dade County, FL",565900,0.828088001,0.082253048,0.08965895,0.995,0.999,2688237,0.881,0.9049,0.4365,0.9901,0.8909,"Miami-Dade County, FL",Q4: Most vulnerable,TRUE,0.94
12087,FL,"Monroe County, FL",45789,0.888139073,0.031885387,0.07997554,0.975,0.986,82044,0.6822,0.5247,0.3143,0.7378,0.9294,"Monroe County, FL",Q3,FALSE,0.8341000000000001
12089,FL,"Nassau County, FL",46598,0.06646208,0.224108331,0.709429589,0.798,0.812,91538,0.2539,0.2278,0.4076,0.4273,0.2724,"Nassau County, FL",Q2,FALSE,0.53295
12091,FL,"Okaloosa County, FL",92590,0.318166109,0.314818015,0.367015876,0.755,0.749,212021,0.5266,0.4238,0.573,0.6503,0.5358,"Okaloosa County, FL",Q3,FALSE,0.6377999999999999
12093,FL,"Okeechobee County, FL",25146,0.002425833,0.368925475,0.628648692,0.934,0.911,39870,0.9637,0.9481,0.9322,0.7617,0.8934,"Okeechobee County, FL",Q4: Most vulnerable,TRUE,0.93735
12095,FL,"Orange County, FL",415026,0.553521948,0.208336345,0.238141707,0.945,0.938,1427403,0.7951,0.8018,0.3767,0.9332,0.7862,"Orange County, FL",Q4: Most vulnerable,TRUE,0.8665499999999999
12097,FL,"Osceola County, FL",133447,0.153094487,0.505151858,0.341753655,0.971,0.958,393745,0.8307,0.8244,0.8043,0.9644,0.5399,"Osceola County, FL",Q4: Most vulnerable,TRUE,0.89435
12099,FL,"Palm Beach County, FL",438199,0.788333611,0.092266299,0.11940009,0.923,0.936,1494805,0.8008,0.7779,0.6354,0.8613,0.7222,"Palm Beach County, FL",Q4: Most vulnerable,TRUE,0.8684000000000001
12101,FL,"Pasco County, FL",249580,0.337474958,0.371852713,0.29067233,0.901,0.879,569211,0.7041,0.6561,0.7811,0.6599,0.5387,"Pasco County, FL",Q3,FALSE,0.79155
12103,FL,"Pinellas County, FL",375768,0.902655362,0.047739563,0.049605075,0.747,0.74,959918,0.7095,0.5546,0.5851,0.6373,0.8568,"Pinellas County, FL",Q3,FALSE,0.72475
12105,FL,"Polk County, FL",307453,0.223393494,0.381033849,0.395572657,0.96,0.947,736229,0.8912,0.8078,0.8062,0.8377,0.903,"Polk County, FL",Q4: Most vulnerable,TRUE,0.9191
12107,FL,"Putnam County, FL",47482,0.049681985,0.184238238,0.766079778,0.801,0.792,73604,0.9835,0.9838,0.966,0.6599,0.9036,"Putnam County, FL",Q4: Most vulnerable,TRUE,0.88775
12109,FL,"St. Johns County, FL",107765,0.163225537,0.41604417,0.420730293,0.764,0.769,278722,0.1266,0.1677,0.1925,0.5294,0.104,"St. Johns County, FL",Q1: Least vulnerable,FALSE,0.4478
12111,FL,"St. Lucie County, FL",129716,0.464561041,0.201594252,0.333844707,0.863,0.832,334682,0.7906,0.8136,0.8734,0.8466,0.3812,"St. Lucie County, FL",Q4: Most vulnerable,TRUE,0.8112999999999999
12113,FL,"Santa Rosa County, FL",85669,0.173434965,0.262300249,0.564264787,0.795,0.783,188994,0.3213,0.3379,0.189,0.5294,0.4353,"Santa Rosa County, FL",Q2,FALSE,0.55215
12115,FL,"Sarasota County, FL",205044,0.631201108,0.207584714,0.161214178,0.919,0.917,439392,0.3653,0.2927,0.413,0.504,0.4566,"Sarasota County, FL",Q2,FALSE,0.64115
12117,FL,"Seminole County, FL",150066,0.473971453,0.191309157,0.33471939,0.944,0.937,471321,0.3996,0.4111,0.3051,0.8075,0.2829,"Seminole County, FL",Q2,FALSE,0.6683
12119,FL,"Sumter County, FL",81721,0.278312796,0.411656734,0.31003047,0.881,0.855,131832,0.3026,0.2109,0.3945,0.4445,0.4744,"Sumter County, FL",Q2,FALSE,0.5788
12121,FL,"Suwannee County, FL",30871,5.50679e-4,0.10893719,0.890512131,0.67,0.664,43881,0.8457,0.7598,0.7518,0.615,0.9243,"Suwannee County, FL",Q4: Most vulnerable,FALSE,0.75485
12123,FL,"Taylor County, FL",15114,0.004829959,0.221648802,0.773521239,0.831,0.836,21421,0.8062,0.6911,0.8132,0.6402,0.8177,"Taylor County, FL",Q4: Most vulnerable,TRUE,0.8210999999999999
12125,FL,"Union County, FL",7654,0,0.118500131,0.881499869,0.802,0.778,15524,0.6669,0.5081,0.4798,0.6548,0.8696,"Union County, FL",Q3,FALSE,0.72245
12127,FL,"Volusia County, FL",248592,0.402080517,0.223555062,0.37436442,0.943,0.935,558520,0.6987,0.5966,0.6914,0.678,0.6863,"Volusia County, FL",Q3,FALSE,0.8168500000000001
12129,FL,"Wakulla County, FL",17969,0.006622517,0.165284657,0.828092827,0.887,0.882,33732,0.3058,0.3198,0.0423,0.5616,0.6459,"Wakulla County, FL",Q2,FALSE,0.5939
12131,FL,"Walton County, FL",55554,0.099902797,0.332973323,0.567123879,0.696,0.696,76618,0.6287,0.553,0.5208,0.4699,0.7703,"Walton County, FL",Q3,FALSE,0.66235
12133,FL,"Washington County, FL",18237,0.002796513,0.087349893,0.909853594,0.647,0.636,25014,0.8043,0.8486,0.7665,0.5867,0.6188,"Washington County, FL",Q4: Most vulnerable,FALSE,0.7201500000000001
13001,GA,"Appling County, GA",15920,0.024623116,0.210364322,0.765012563,0.542,0.539,18441,0.9122,0.8546,0.8578,0.6911,0.9268,"Appling County, GA",Q4: Most vulnerable,FALSE,0.7256
13003,GA,"Atkinson County, GA",6285,0,0.234208433,0.765791567,0.611,0.614,8265,0.8444,0.9026,0.8081,0.8403,0.5199,"Atkinson County, GA",Q4: Most vulnerable,FALSE,0.7292000000000001
13005,GA,"Bacon County, GA",8934,0.001231251,0.211215581,0.787553168,0.532,0.53,11138,0.889,0.7362,0.9755,0.6332,0.8463,"Bacon County, GA",Q4: Most vulnerable,FALSE,0.7095
13007,GA,"Baker County, GA",3367,0.015741016,0.164241164,0.82001782,0.53,0.534,2878,0.7162,0.922,0.4394,0.8584,0.2564,"Baker County, GA",Q3,FALSE,0.6251
13009,GA,"Baldwin County, GA",23168,0.030991022,0.175543854,0.793465124,0.585,0.57,43778,0.923,0.9357,0.3363,0.86,0.9908,"Baldwin County, GA",Q4: Most vulnerable,FALSE,0.7464999999999999
13011,GA,"Banks County, GA",13728,0,0.049752331,0.950247669,0.594,0.546,18381,0.3373,0.6207,0.3096,0.3961,0.1015,"Banks County, GA",Q2,FALSE,0.44165
13013,GA,"Barrow County, GA",35534,0.017532504,0.278381269,0.704086227,0.448,0.405,84399,0.4887,0.5956,0.7738,0.7066,0.0799,"Barrow County, GA",Q2,FALSE,0.44685
13015,GA,"Bartow County, GA",50779,0.02353335,0.24051281,0.735953839,0.649,0.61,109410,0.454,0.6529,0.3964,0.6045,0.1623,"Bartow County, GA",Q2,FALSE,0.532
13017,GA,"Ben Hill County, GA",11128,0.192846873,0.078630482,0.728522646,0.529,0.519,17169,0.9265,0.8918,0.7378,0.8365,0.9535,"Ben Hill County, GA",Q4: Most vulnerable,FALSE,0.72275
13019,GA,"Berrien County, GA",14449,0.003391238,0.213025123,0.783583639,0.544,0.542,18187,0.6748,0.8406,0.8406,0.5269,0.1769,"Berrien County, GA",Q3,FALSE,0.6084
13021,GA,"Bibb County, GA",70069,0.179708573,0.246128816,0.574162611,0.542,0.513,156554,0.9644,0.9739,0.8619,0.9399,0.8422,"Bibb County, GA",Q4: Most vulnerable,FALSE,0.7387
13023,GA,"Bleckley County, GA",8146,1.2276e-4,0.23312055,0.76675669,0.481,0.47,12413,0.7063,0.686,0.6363,0.686,0.6134,"Bleckley County, GA",Q3,FALSE,0.58815
13025,GA,"Brantley County, GA",12053,0,0.041483448,0.958516552,0.678,0.665,18105,0.3974,0.7763,0.0738,0.2485,0.2733,"Brantley County, GA",Q2,FALSE,0.5312
13027,GA,"Brooks County, GA",11969,0.001086139,0.185813351,0.81310051,0.529,0.532,16275,0.9275,0.9704,0.7611,0.8492,0.7741,"Brooks County, GA",Q4: Most vulnerable,FALSE,0.72975
13029,GA,"Bryan County, GA",18490,9.73499e-4,0.269442942,0.729583559,0.676,0.751,44995,0.3115,0.28,0.7101,0.6618,0.1104,"Bryan County, GA",Q2,FALSE,0.53125
13031,GA,"Bulloch County, GA",35487,0.071265534,0.21765717,0.711077296,0.515,0.512,79829,0.8374,0.9297,0.2326,0.7521,0.8781,"Bulloch County, GA",Q4: Most vulnerable,FALSE,0.6747000000000001
13033,GA,"Burke County, GA",16680,5.9952e-5,0.212769784,0.787170264,0.551,0.538,24337,0.7483,0.8148,0.552,0.881,0.4967,"Burke County, GA",Q3,FALSE,0.64315
13035,GA,"Butts County, GA",13093,0.013900558,0.11120446,0.874894982,0.579,0.548,25522,0.5565,0.5896,0.392,0.72,0.4766,"Butts County, GA",Q3,FALSE,0.55225
13037,GA,"Calhoun County, GA",4200,0,0.247857143,0.752142857,0.507,0.506,5594,0.9688,0.9924,0.6344,0.9526,0.917,"Calhoun County, GA",Q4: Most vulnerable,FALSE,0.73740000000000006
13039,GA,"Camden County, GA",23355,0.003425391,0.3482766,0.648298009,0.764,0.809,55105,0.6618,0.587,0.6316,0.6793,0.6433,"Camden County, GA",Q3,FALSE,0.7354
13043,GA,"Candler County, GA",7722,0,0.22040922,0.77959078,0.532,0.535,10946,0.916,0.8508,0.9281,0.7798,0.8381,"Candler County, GA",Q4: Most vulnerable,FALSE,0.7255
13045,GA,"Carroll County, GA",55387,0.049488147,0.121923917,0.828587936,0.838,0.784,120060,0.8428,0.8794,0.8171,0.6885,0.6176,"Carroll County, GA",Q4: Most vulnerable,TRUE,0.8134
13047,GA,"Catoosa County, GA",32516,0.139223767,0.240466232,0.620310001,0.702,0.647,68052,0.3086,0.3519,0.5733,0.3217,0.1979,"Catoosa County, GA",Q2,FALSE,0.4778
13049,GA,"Charlton County, GA",6727,4.45964e-4,0.142857143,0.856696893,0.755,0.742,12547,0.8855,0.9889,0.2262,0.776,0.8559,"Charlton County, GA",Q4: Most vulnerable,FALSE,0.81375
13051,GA,"Chatham County, GA",125098,0.286551344,0.269284881,0.444163776,0.754,0.832,296266,0.805,0.8056,0.5647,0.8858,0.7181,"Chatham County, GA",Q4: Most vulnerable,TRUE,0.8185
13053,GA,"Chattahoochee County, GA",4366,0.005726065,0.406779661,0.587494274,0.586,0.575,9402,0.6554,0.6675,0.1629,0.8377,0.776,"Chattahoochee County, GA",Q3,FALSE,0.6152
13055,GA,"Chattooga County, GA",16215,0,0.180758557,0.819241443,0.785,0.743,24902,0.9481,0.91,0.9246,0.4948,0.9625,"Chattooga County, GA",Q4: Most vulnerable,FALSE,0.84555
13057,GA,"Cherokee County, GA",99152,0.04780539,0.26661086,0.68558375,0.587,0.55,268567,0.1969,0.2787,0.4263,0.5892,0.0503,"Cherokee County, GA",Q1: Least vulnerable,FALSE,0.37345
13059,GA,"Clarke County, GA",41147,0.130847935,0.290883904,0.57826816,0.509,0.464,128864,0.7502,0.8972,0.1069,0.833,0.7547,"Clarke County, GA",Q4: Most vulnerable,FALSE,0.6071
13061,GA,"Clay County, GA",3150,0.006984127,0.154603175,0.838412698,0.527,0.524,2855,0.9061,0.8387,0.9558,0.937,0.6685,"Clay County, GA",Q4: Most vulnerable,FALSE,0.71505
13063,GA,"Clayton County, GA",91111,0.456574947,0.13059894,0.412826113,0.466,0.421,296312,0.9488,0.9765,0.8151,0.9952,0.7334,"Clayton County, GA",Q4: Most vulnerable,FALSE,0.6849
13065,GA,"Clinch County, GA",4931,0,0.264449402,0.735550598,0.711,0.698,6713,0.9348,0.7668,0.9265,0.7366,0.9819,"Clinch County, GA",Q4: Most vulnerable,FALSE,0.8164
13067,GA,"Cobb County, GA",239518,0.390133518,0.086419392,0.52344709,0.517,0.469,765813,0.3993,0.4114,0.3525,0.8743,0.2227,"Cobb County, GA",Q2,FALSE,0.43415
13069,GA,"Coffee County, GA",27325,0.054492223,0.182763038,0.762744739,0.53,0.521,43056,0.9609,0.9004,0.95,0.8116,0.9166,"Coffee County, GA",Q4: Most vulnerable,FALSE,0.74095
13071,GA,"Colquitt County, GA",28341,0.027663103,0.223033767,0.74930313,0.485,0.49,45813,0.9847,0.964,0.9726,0.8377,0.8976,"Colquitt County, GA",Q4: Most vulnerable,FALSE,0.73735
13073,GA,"Columbia County, GA",64219,0.127734783,0.379217988,0.493047229,0.623,0.598,156921,0.23,0.2494,0.6901,0.7165,0.0302,"Columbia County, GA",Q1: Least vulnerable,FALSE,0.414
13075,GA,"Cook County, GA",12505,0.007277089,0.27445022,0.718272691,0.499,0.498,17242,0.9338,0.9742,0.8228,0.7521,0.7687,"Cook County, GA",Q4: Most vulnerable,FALSE,0.7159
13077,GA,"Coweta County, GA",60493,0.042897525,0.179822459,0.777280016,0.632,0.587,147449,0.2402,0.2479,0.4607,0.6742,0.1082,"Coweta County, GA",Q1: Least vulnerable,FALSE,0.41359999999999997
13079,GA,"Crawford County, GA",9021,0,0.041791376,0.958208624,0.64,0.617,12156,0.6837,0.7782,0.3773,0.636,0.6128,"Crawford County, GA",Q3,FALSE,0.65035
13081,GA,"Crisp County, GA",12875,0.14384466,0.272932039,0.583223301,0.478,0.474,20255,0.978,0.9908,0.952,0.8775,0.7458,"Crisp County, GA",Q4: Most vulnerable,FALSE,0.726
13083,GA,"Dade County, GA",10321,0,0.097858735,0.902141265,0.779,0.739,16239,0.4388,0.4932,0.1543,0.1985,0.7191,"Dade County, GA",Q2,FALSE,0.5889
13085,GA,"Dawson County, GA",15195,0.00526489,0.074300757,0.920434353,0.677,0.631,27355,0.1861,0.4276,0.1359,0.3166,0.0926,"Dawson County, GA",Q1: Least vulnerable,FALSE,0.40854999999999997
13087,GA,"Decatur County, GA",18901,0.042590339,0.204380721,0.75302894,0.54,0.547,29063,0.9679,0.9726,0.7547,0.8743,0.9539,"Decatur County, GA",Q4: Most vulnerable,FALSE,0.75745
13089,GA,"DeKalb County, GA",213938,0.416382316,0.054819621,0.528798063,0.387,0.356,761209,0.7903,0.7843,0.5453,0.9618,0.678,"DeKalb County, GA",Q4: Most vulnerable,FALSE,0.57315
13091,GA,"Dodge County, GA",14029,4.98966e-4,0.169791147,0.829709887,0.545,0.542,19977,0.8559,0.7741,0.7859,0.741,0.8734,"Dodge County, GA",Q4: Most vulnerable,FALSE,0.69895
13093,GA,"Dooly County, GA",7772,0.14758105999999999,0.217447247,0.634971693,0.445,0.433,11236,0.9313,0.8864,0.588,0.9115,0.9857,"Dooly County, GA",Q4: Most vulnerable,FALSE,0.68215
13095,GA,"Dougherty County, GA",39240,0.353312946,0.202115189,0.444571865,0.561,0.561,85038,0.9761,0.9955,0.8826,0.9765,0.7674,"Dougherty County, GA",Q4: Most vulnerable,FALSE,0.7685500000000001
13097,GA,"Douglas County, GA",53168,0.100267078,0.229047547,0.670685375,0.67,0.621,144735,0.7012,0.7181,0.7235,0.943,0.3404,"Douglas County, GA",Q3,FALSE,0.6611
13099,GA,"Early County, GA",9724,0.00987248,0.218942822,0.771184698,0.501,0.495,10753,0.9357,0.9672,0.6818,0.8982,0.853,"Early County, GA",Q4: Most vulnerable,FALSE,0.7153499999999999
13101,GA,"Echols County, GA",2683,0,0.122251211,0.877748789,0.681,0.671,3707,0.4623,0.4935,0.5151,0.818,0.203,"Echols County, GA",Q2,FALSE,0.56665
13103,GA,"Effingham County, GA",31393,2.54834e-4,0.204504189,0.795240977,0.548,0.534,65314,0.2851,0.3688,0.2727,0.5994,0.1874,"Effingham County, GA",Q2,FALSE,0.40955
13105,GA,"Elbert County, GA",15845,7.57337e-4,0.171158094,0.828084569,0.58,0.546,19570,0.9224,0.9373,0.8466,0.7474,0.8158,"Elbert County, GA",Q4: Most vulnerable,FALSE,0.7342
13107,GA,"Emanuel County, GA",16600,1.80723e-4,0.231385542,0.768433735,0.547,0.545,22907,0.9494,0.9192,0.9586,0.7961,0.8101,"Emanuel County, GA",Q4: Most vulnerable,FALSE,0.7472000000000001
13109,GA,"Evans County, GA",6916,0,0.251735107,0.748264893,0.568,0.578,10759,0.9784,0.9634,0.9796,0.8225,0.8317,"Evans County, GA",Q4: Most vulnerable,FALSE,0.7782
13111,GA,"Fannin County, GA",20404,0.00249951,0.059351108,0.938149382,0.752,0.715,25436,0.6172,0.8641,0.6745,0.1457,0.2838,"Fannin County, GA",Q3,FALSE,0.6660999999999999
13113,GA,"Fayette County, GA",46586,0.008564805,0.276198858,0.715236337,0.545,0.493,119259,0.1686,0.1317,0.5539,0.7989,0.0471,"Fayette County, GA",Q1: Least vulnerable,FALSE,0.3308
13115,GA,"Floyd County, GA",49570,0.004417995,0.321908412,0.673673593,0.787,0.748,98541,0.9284,0.8336,0.8842,0.6685,0.964,"Floyd County, GA",Q4: Most vulnerable,FALSE,0.8382000000000001
13117,GA,"Forsyth County, GA",90510,0.111921335,0.249773506,0.63830516,0.56,0.51,253225,0.07,0.0687,0.3067,0.7127,0.0251,"Forsyth County, GA",Q1: Least vulnerable,FALSE,0.29000000000000004
13119,GA,"Franklin County, GA",18937,0.001689814,0.101547236,0.896762951,0.566,0.512,23480,0.8314,0.931,0.7696,0.4948,0.5886,"Franklin County, GA",Q4: Most vulnerable,FALSE,0.6717
13121,GA,"Fulton County, GA",297725,0.373095978,0.156130657,0.470773365,0.497,0.456,1061944,0.6599,0.5571,0.2278,0.9259,0.8501,"Fulton County, GA",Q3,FALSE,0.5579500000000001
13123,GA,"Gilmer County, GA",20647,1.93733e-4,0.043589868,0.956216399,0.668,0.645,31519,0.545,0.5218,0.8307,0.4445,0.3245,"Gilmer County, GA",Q3,FALSE,0.595
13125,GA,"Glascock County, GA",2771,0,0.093468062,0.906531938,0.558,0.546,2903,0.6621,0.6211,0.2017,0.377,0.9615,"Glascock County, GA",Q3,FALSE,0.60405
13127,GA,"Glynn County, GA",41116,0.15828388,0.253137465,0.588578656,0.801,0.847,84566,0.7744,0.7191,0.7095,0.7448,0.714,"Glynn County, GA",Q4: Most vulnerable,TRUE,0.8107
13129,GA,"Gordon County, GA",31039,0.018976127,0.146332034,0.834691839,0.659,0.615,57785,0.7318,0.7875,0.7477,0.5924,0.482,"Gordon County, GA",Q3,FALSE,0.6734
13131,GA,"Grady County, GA",17059,5.27581e-4,0.174101647,0.825370772,0.566,0.582,26075,0.944,0.9443,0.9933,0.805,0.5157,"Grady County, GA",Q4: Most vulnerable,FALSE,0.7629999999999999
13133,GA,"Greene County, GA",13281,0.018221519,0.094872374,0.886906106,0.644,0.606,19020,0.5081,0.7086,0.4251,0.7964,0.1425,"Greene County, GA",Q3,FALSE,0.55705
13135,GA,"Gwinnett County, GA",274927,0.471594278,0.130696512,0.39770921,0.381,0.347,957977,0.6433,0.6834,0.6965,0.9453,0.2485,"Gwinnett County, GA",Q3,FALSE,0.49515
13137,GA,"Habersham County, GA",26173,3.8207e-5,0.140755741,0.859206052,0.726,0.684,46326,0.728,0.7136,0.6376,0.6029,0.6853,"Habersham County, GA",Q3,FALSE,0.706
13139,GA,"Hall County, GA",85685,0.100390967,0.158289082,0.741319951,0.604,0.555,204953,0.8136,0.7897,0.664,0.7941,0.7416,"Hall County, GA",Q4: Most vulnerable,FALSE,0.6843
13141,GA,"Hancock County, GA",8448,0.013967803,0.043205492,0.942826705,0.654,0.628,8588,0.9666,0.9806,0.6828,0.9733,0.9345,"Hancock County, GA",Q4: Most vulnerable,FALSE,0.7973
13143,GA,"Haralson County, GA",17325,4.6176e-4,0.123636364,0.875901876,0.85,0.805,30178,0.3089,0.5708,0.2332,0.2914,0.1718,"Haralson County, GA",Q2,FALSE,0.5569500000000001
13145,GA,"Harris County, GA",18717,0.006464711,0.050328578,0.94320671,0.719,0.674,34914,0.0675,0.1982,0.0878,0.5969,0.0197,"Harris County, GA",Q1: Least vulnerable,FALSE,0.37075
13147,GA,"Hart County, GA",21487,0.008423698,0.099315865,0.892260437,0.535,0.483,26110,0.7681,0.6748,0.5323,0.6166,0.9119,"Hart County, GA",Q4: Most vulnerable,FALSE,0.62555
13149,GA,"Heard County, GA",8180,0,0.037530562,0.962469438,0.751,0.702,11489,0.6459,0.7709,0.9357,0.4496,0.1444,"Heard County, GA",Q3,FALSE,0.67395
13151,GA,"Henry County, GA",90427,0.113505922,0.18047707,0.706017008,0.502,0.459,240853,0.4018,0.4817,0.5536,0.9348,0.071,"Henry County, GA",Q2,FALSE,0.4304
13153,GA,"Houston County, GA",65625,0.355900952,0.179352381,0.464746667,0.489,0.47,164117,0.4887,0.4139,0.6277,0.8447,0.286,"Houston County, GA",Q2,FALSE,0.47935
13155,GA,"Irwin County, GA",8100,0.003580247,0.222962963,0.77345679,0.485,0.476,9487,0.8282,0.9456,0.231,0.6949,0.8342,"Irwin County, GA",Q4: Most vulnerable,FALSE,0.6521
13157,GA,"Jackson County, GA",39271,1.2732e-4,0.17506557,0.82480711,0.497,0.447,77033,0.3264,0.3996,0.5017,0.5476,0.1438,"Jackson County, GA",Q2,FALSE,0.38670000000000004
13159,GA,"Jasper County, GA",9802,0.00887574,0.043562538,0.947561722,0.594,0.565,14882,0.5492,0.7432,0.6618,0.6115,0.1397,"Jasper County, GA",Q3,FALSE,0.5570999999999999
13161,GA,"Jeff Davis County, GA",10592,3.77644e-4,0.239992447,0.759629909,0.535,0.535,14791,0.8785,0.8603,0.9672,0.672,0.602,"Jeff Davis County, GA",Q4: Most vulnerable,FALSE,0.70675
13163,GA,"Jefferson County, GA",12789,7.8192e-5,0.248338416,0.751583392,0.538,0.519,15591,0.9583,0.8985,0.93,0.9115,0.902,"Jefferson County, GA",Q4: Most vulnerable,FALSE,0.73865
13165,GA,"Jenkins County, GA",6797,1.47124e-4,0.233779609,0.766073268,0.537,0.524,8704,0.8352,0.9109,0.5791,0.8151,0.6532,"Jenkins County, GA",Q4: Most vulnerable,FALSE,0.6796
13167,GA,"Johnson County, GA",6928,0,0.135536952,0.864463048,0.548,0.533,9225,0.9322,0.9201,0.657,0.7693,0.9723,"Johnson County, GA",Q4: Most vulnerable,FALSE,0.7326
13169,GA,"Jones County, GA",15902,0.00194944,0.08973714,0.90831342,0.609,0.586,28382,0.3675,0.3802,0.2494,0.6624,0.3729,"Jones County, GA",Q2,FALSE,0.47675
13171,GA,"Lamar County, GA",11192,0,0.133845604,0.866154396,0.658,0.616,18676,0.4092,0.5931,0.063,0.7146,0.3703,"Lamar County, GA",Q2,FALSE,0.5126
13173,GA,"Lanier County, GA",6048,3.30688e-4,0.21660052900000001,0.783068783,0.614,0.614,9964,0.8011,0.8457,0.4623,0.7127,0.7805,"Lanier County, GA",Q4: Most vulnerable,FALSE,0.70755
13175,GA,"Laurens County, GA",31342,0.006540744,0.191436411,0.802022845,0.522,0.515,49407,0.9014,0.9284,0.9147,0.8066,0.6332,"Laurens County, GA",Q4: Most vulnerable,FALSE,0.7081999999999999
13177,GA,"Lee County, GA",16099,0.057891795,0.192247966,0.74986024,0.516,0.515,32968,0.2606,0.1575,0.5046,0.6847,0.2415,"Lee County, GA",Q2,FALSE,0.38780000000000003
13179,GA,"Liberty County, GA",25904,0.032774861,0.36770383,0.599521309,0.711,0.778,65550,0.9007,0.8167,0.8431,0.9322,0.86,"Liberty County, GA",Q4: Most vulnerable,TRUE,0.83935
13181,GA,"Lincoln County, GA",7741,0.002325281,0.054385738,0.943288981,0.633,0.604,7726,0.5488,0.6227,0.6529,0.6993,0.2272,"Lincoln County, GA",Q3,FALSE,0.5764
13183,GA,"Long County, GA",8648,4.62535e-4,0.10672988,0.892807586,0.592,0.592,16804,0.8851,0.8298,0.9233,0.8225,0.7267,"Long County, GA",Q4: Most vulnerable,FALSE,0.73855
13185,GA,"Lowndes County, GA",52451,0.106442203,0.246630188,0.646927609,0.589,0.597,118257,0.8702,0.8753,0.4655,0.8591,0.9192,"Lowndes County, GA",Q4: Most vulnerable,FALSE,0.7336
13187,GA,"Lumpkin County, GA",17542,0,0.042868544,0.957131456,0.729,0.682,33405,0.3608,0.7728,0.0121,0.2914,0.4057,"Lumpkin County, GA",Q2,FALSE,0.5214000000000001
13189,GA,"McDuffie County, GA",14779,6.7664e-5,0.209215779,0.790716557,0.624,0.603,21715,0.6567,0.7353,0.5002,0.854,0.4076,"McDuffie County, GA",Q3,FALSE,0.62985
13191,GA,"McIntosh County, GA",8263,0.0016943,0.083867845,0.914437856,0.82,0.862,11183,0.7098,0.9112,0.3287,0.756,0.3952,"McIntosh County, GA",Q3,FALSE,0.7859
13193,GA,"Macon County, GA",8638,0.005209539,0.224241723,0.770548738,0.518,0.5,12099,0.9866,0.9994,0.7305,0.9494,0.9147,"Macon County, GA",Q4: Most vulnerable,FALSE,0.7433000000000001
13195,GA,"Madison County, GA",20008,0,0.058126749,0.941873251,0.546,0.495,30378,0.7423,0.9338,0.7251,0.5383,0.2622,"Madison County, GA",Q3,FALSE,0.6186499999999999
13197,GA,"Marion County, GA",6243,1.60179e-4,0.053339741,0.94650008,0.565,0.565,7508,0.8877,0.8072,0.9548,0.8008,0.7203,"Marion County, GA",Q4: Most vulnerable,FALSE,0.72635
